segment,dongle,platform,mean_v,max_v,engaged_frac,rlog_url
63c4d8470902a8e7/00000348--e3cbc5fd26--49,63c4d8470902a8e7,VOLKSWAGEN_ID4_MK1,22.70998255411784,26.75276756286621,1.0,http://data-fallback.comma.life:8080/63c4d8470902a8e7/00000348--e3cbc5fd26/49/rlog.zst
7d96ac8f3155dca8/00000065--39f263064e--139,7d96ac8f3155dca8,VOLKSWAGEN_ID4_MK1,36.14224176088969,37.93421936035156,1.0,http://data-fallback.comma.life:8080/7d96ac8f3155dca8/00000065--39f263064e/139/rlog.zst
81dd9e9fe256c397/0000002f--bff24fca36--8,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,8.07584281845909,19.481828689575195,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/8/rlog.zst
862ee7dd767bf07f/0000017f--5b59b519bf--20,862ee7dd767bf07f,VOLKSWAGEN_ID4_MK1,68.265625,68.265625,0.0,http://data-fallback.comma.life:8080/862ee7dd767bf07f/0000017f--5b59b519bf/20/rlog.zst
aebd8f1d4ea16066/000000d3--d2e901d912--3,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,37.86750026067098,40.1884765625,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/000000d3--d2e901d912/3/rlog.zst
dab4c3d4c55934f5/0000033f--e9d08c67d5--11,dab4c3d4c55934f5,VOLKSWAGEN_ID4_MK1,19.81780968348185,21.666784286499023,1.0,http://data-fallback.comma.life:8080/dab4c3d4c55934f5/0000033f--e9d08c67d5/11/rlog.zst
fc76cf2b65550db6/0000006c--a22bb80c53--13,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,15.233357328639055,23.356836318969727,1.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/0000006c--a22bb80c53/13/rlog.zst
059878a793f8f288/000006f2--66411106b9--8,059878a793f8f288,VOLKSWAGEN_ID4_MK1,31.462220735549927,34.406925201416016,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f2--66411106b9/8/rlog.zst
63c4d8470902a8e7/00000348--e3cbc5fd26--50,63c4d8470902a8e7,VOLKSWAGEN_ID4_MK1,21.92749204317729,24.51647186279297,1.0,http://data-fallback.comma.life:8080/63c4d8470902a8e7/00000348--e3cbc5fd26/50/rlog.zst
7d96ac8f3155dca8/00000065--39f263064e--134,7d96ac8f3155dca8,VOLKSWAGEN_ID4_MK1,35.50074858347575,37.630531311035156,1.0,http://data-fallback.comma.life:8080/7d96ac8f3155dca8/00000065--39f263064e/134/rlog.zst
81dd9e9fe256c397/0000002f--bff24fca36--15,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,8.021180423895517,10.920733451843262,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/15/rlog.zst
862ee7dd767bf07f/0000017f--5b59b519bf--21,862ee7dd767bf07f,VOLKSWAGEN_ID4_MK1,68.265625,68.265625,0.0,http://data-fallback.comma.life:8080/862ee7dd767bf07f/0000017f--5b59b519bf/21/rlog.zst
aebd8f1d4ea16066/00000107--0358d3ddb0--8,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,37.76273403803508,39.32358932495117,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000107--0358d3ddb0/8/rlog.zst
dab4c3d4c55934f5/0000033f--e9d08c67d5--9,dab4c3d4c55934f5,VOLKSWAGEN_ID4_MK1,18.28806300163269,21.19804573059082,1.0,http://data-fallback.comma.life:8080/dab4c3d4c55934f5/0000033f--e9d08c67d5/9/rlog.zst
fc76cf2b65550db6/00000004--412fe0b49e--3,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,14.714237512998885,22.949796676635742,0.43926788685524126,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000004--412fe0b49e/3/rlog.zst
059878a793f8f288/000006f7--12e65cb921--8,059878a793f8f288,VOLKSWAGEN_ID4_MK1,31.36937245686849,34.870750427246094,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f7--12e65cb921/8/rlog.zst
63c4d8470902a8e7/00000348--e3cbc5fd26--47,63c4d8470902a8e7,VOLKSWAGEN_ID4_MK1,21.01841661453247,26.596097946166992,1.0,http://data-fallback.comma.life:8080/63c4d8470902a8e7/00000348--e3cbc5fd26/47/rlog.zst
7d96ac8f3155dca8/00000065--39f263064e--122,7d96ac8f3155dca8,VOLKSWAGEN_ID4_MK1,34.094875482167545,34.88101577758789,1.0,http://data-fallback.comma.life:8080/7d96ac8f3155dca8/00000065--39f263064e/122/rlog.zst
81dd9e9fe256c397/0000002f--bff24fca36--28,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,7.228630788025524,20.105985641479492,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/28/rlog.zst
862ee7dd767bf07f/0000017f--5b59b519bf--22,862ee7dd767bf07f,VOLKSWAGEN_ID4_MK1,68.265625,68.265625,0.0,http://data-fallback.comma.life:8080/862ee7dd767bf07f/0000017f--5b59b519bf/22/rlog.zst
aebd8f1d4ea16066/00000152--5715fa86f9--7,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,37.73288864771525,39.206153869628906,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000152--5715fa86f9/7/rlog.zst
dab4c3d4c55934f5/00000337--ba74a366de--8,dab4c3d4c55934f5,VOLKSWAGEN_ID4_MK1,17.782112714449564,19.038379669189453,1.0,http://data-fallback.comma.life:8080/dab4c3d4c55934f5/00000337--ba74a366de/8/rlog.zst
fc76cf2b65550db6/0000006c--a22bb80c53--20,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,14.697340991571545,20.044586181640625,0.7966666666666666,http://data-fallback.comma.life:8080/fc76cf2b65550db6/0000006c--a22bb80c53/20/rlog.zst
059878a793f8f288/000006ef--e7ca067163--23,059878a793f8f288,VOLKSWAGEN_ID4_MK1,31.04720908164978,31.109277725219727,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006ef--e7ca067163/23/rlog.zst
63c4d8470902a8e7/0000033b--e90362dc20--6,63c4d8470902a8e7,VOLKSWAGEN_ID4_MK1,18.96955827395121,19.335573196411133,1.0,http://data-fallback.comma.life:8080/63c4d8470902a8e7/0000033b--e90362dc20/6/rlog.zst
7d96ac8f3155dca8/00000065--39f263064e--125,7d96ac8f3155dca8,VOLKSWAGEN_ID4_MK1,33.714543641408284,34.66379165649414,1.0,http://data-fallback.comma.life:8080/7d96ac8f3155dca8/00000065--39f263064e/125/rlog.zst
81dd9e9fe256c397/0000002f--bff24fca36--1,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,6.224274029719333,15.768401145935059,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/1/rlog.zst
862ee7dd767bf07f/0000017f--5b59b519bf--23,862ee7dd767bf07f,VOLKSWAGEN_ID4_MK1,68.265625,68.265625,0.0,http://data-fallback.comma.life:8080/862ee7dd767bf07f/0000017f--5b59b519bf/23/rlog.zst
aebd8f1d4ea16066/00000152--5715fa86f9--8,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,37.427978591918944,37.96855163574219,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000152--5715fa86f9/8/rlog.zst
dab4c3d4c55934f5/00000337--ba74a366de--15,dab4c3d4c55934f5,VOLKSWAGEN_ID4_MK1,17.12857587814331,17.591798782348633,1.0,http://data-fallback.comma.life:8080/dab4c3d4c55934f5/00000337--ba74a366de/15/rlog.zst
fc76cf2b65550db6/00000004--412fe0b49e--6,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,14.647517809048296,21.17811393737793,0.5108153078202995,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000004--412fe0b49e/6/rlog.zst
059878a793f8f288/000006ef--e7ca067163--25,059878a793f8f288,VOLKSWAGEN_ID4_MK1,31.04440841992696,31.104419708251953,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006ef--e7ca067163/25/rlog.zst
63c4d8470902a8e7/0000033b--e90362dc20--8,63c4d8470902a8e7,VOLKSWAGEN_ID4_MK1,16.270753348668418,18.6644287109375,1.0,http://data-fallback.comma.life:8080/63c4d8470902a8e7/0000033b--e90362dc20/8/rlog.zst
7d96ac8f3155dca8/00000065--39f263064e--128,7d96ac8f3155dca8,VOLKSWAGEN_ID4_MK1,30.84832068125407,35.138885498046875,1.0,http://data-fallback.comma.life:8080/7d96ac8f3155dca8/00000065--39f263064e/128/rlog.zst
81dd9e9fe256c397/0000002f--bff24fca36--25,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,5.55766331989364,15.152809143066406,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/25/rlog.zst
862ee7dd767bf07f/0000017f--5b59b519bf--24,862ee7dd767bf07f,VOLKSWAGEN_ID4_MK1,68.265625,68.265625,0.0,http://data-fallback.comma.life:8080/862ee7dd767bf07f/0000017f--5b59b519bf/24/rlog.zst
aebd8f1d4ea16066/00000112--483479fb88--7,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,37.42128882941499,38.422420501708984,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000112--483479fb88/7/rlog.zst
dab4c3d4c55934f5/00000337--ba74a366de--13,dab4c3d4c55934f5,VOLKSWAGEN_ID4_MK1,15.977523063023884,17.454076766967773,1.0,http://data-fallback.comma.life:8080/dab4c3d4c55934f5/00000337--ba74a366de/13/rlog.zst
fc76cf2b65550db6/00000004--412fe0b49e--2,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,14.374066432956834,22.972042083740234,0.8263772954924875,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000004--412fe0b49e/2/rlog.zst
059878a793f8f288/000006ef--e7ca067163--26,059878a793f8f288,VOLKSWAGEN_ID4_MK1,31.03065788269043,31.135826110839844,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006ef--e7ca067163/26/rlog.zst
63c4d8470902a8e7/0000034a--a856fbe773--49,63c4d8470902a8e7,VOLKSWAGEN_ID4_MK1,14.614210341771443,21.301759719848633,1.0,http://data-fallback.comma.life:8080/63c4d8470902a8e7/0000034a--a856fbe773/49/rlog.zst
7d96ac8f3155dca8/00000065--39f263064e--164,7d96ac8f3155dca8,VOLKSWAGEN_ID4_MK1,27.38432345017419,30.094219207763672,1.0,http://data-fallback.comma.life:8080/7d96ac8f3155dca8/00000065--39f263064e/164/rlog.zst
81dd9e9fe256c397/0000002f--bff24fca36--19,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,5.29913564485639,10.152567863464355,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/19/rlog.zst
862ee7dd767bf07f/0000017f--5b59b519bf--25,862ee7dd767bf07f,VOLKSWAGEN_ID4_MK1,68.265625,68.265625,0.0,http://data-fallback.comma.life:8080/862ee7dd767bf07f/0000017f--5b59b519bf/25/rlog.zst
aebd8f1d4ea16066/00000152--5715fa86f9--6,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,37.30382880528768,37.91083526611328,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000152--5715fa86f9/6/rlog.zst
dab4c3d4c55934f5/00000337--ba74a366de--14,dab4c3d4c55934f5,VOLKSWAGEN_ID4_MK1,14.318275762796402,17.762380599975586,1.0,http://data-fallback.comma.life:8080/dab4c3d4c55934f5/00000337--ba74a366de/14/rlog.zst
fc76cf2b65550db6/0000006c--a22bb80c53--10,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,14.335232351161382,26.61646270751953,0.9,http://data-fallback.comma.life:8080/fc76cf2b65550db6/0000006c--a22bb80c53/10/rlog.zst
059878a793f8f288/000006f7--12e65cb921--7,059878a793f8f288,VOLKSWAGEN_ID4_MK1,30.899661016464233,36.465267181396484,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f7--12e65cb921/7/rlog.zst
63c4d8470902a8e7/0000034b--e28d34660e--3,63c4d8470902a8e7,VOLKSWAGEN_ID4_MK1,14.315025498072306,15.928472518920898,1.0,http://data-fallback.comma.life:8080/63c4d8470902a8e7/0000034b--e28d34660e/3/rlog.zst
7d96ac8f3155dca8/00000065--39f263064e--160,7d96ac8f3155dca8,VOLKSWAGEN_ID4_MK1,23.772355540593466,27.622262954711914,0.37833333333333335,http://data-fallback.comma.life:8080/7d96ac8f3155dca8/00000065--39f263064e/160/rlog.zst
81dd9e9fe256c397/0000002f--bff24fca36--7,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,3.8839542234285425,14.234898567199707,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/7/rlog.zst
862ee7dd767bf07f/0000017f--5b59b519bf--26,862ee7dd767bf07f,VOLKSWAGEN_ID4_MK1,68.265625,68.265625,0.0,http://data-fallback.comma.life:8080/862ee7dd767bf07f/0000017f--5b59b519bf/26/rlog.zst
aebd8f1d4ea16066/00000083--746af6199c--5,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,37.27692305246989,37.36393737792969,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000083--746af6199c/5/rlog.zst
dab4c3d4c55934f5/00000337--ba74a366de--10,dab4c3d4c55934f5,VOLKSWAGEN_ID4_MK1,13.4201878014463,24.048940658569336,1.0,http://data-fallback.comma.life:8080/dab4c3d4c55934f5/00000337--ba74a366de/10/rlog.zst
fc76cf2b65550db6/0000006c--a22bb80c53--12,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,13.858017209852033,26.134883880615234,1.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/0000006c--a22bb80c53/12/rlog.zst
059878a793f8f288/00000702--a1330a9fa8--3,059878a793f8f288,VOLKSWAGEN_ID4_MK1,30.822375129063925,34.89338684082031,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/00000702--a1330a9fa8/3/rlog.zst
63c4d8470902a8e7/0000034a--a856fbe773--53,63c4d8470902a8e7,VOLKSWAGEN_ID4_MK1,10.647232246398925,19.78404426574707,1.0,http://data-fallback.comma.life:8080/63c4d8470902a8e7/0000034a--a856fbe773/53/rlog.zst
7d96ac8f3155dca8/00000065--39f263064e--166,7d96ac8f3155dca8,VOLKSWAGEN_ID4_MK1,21.5073917166392,24.554594039916992,1.0,http://data-fallback.comma.life:8080/7d96ac8f3155dca8/00000065--39f263064e/166/rlog.zst
81dd9e9fe256c397/0000002f--bff24fca36--16,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,3.7451517498577416,7.976672649383545,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/16/rlog.zst
862ee7dd767bf07f/0000017f--5b59b519bf--27,862ee7dd767bf07f,VOLKSWAGEN_ID4_MK1,68.265625,68.265625,0.0,http://data-fallback.comma.life:8080/862ee7dd767bf07f/0000017f--5b59b519bf/27/rlog.zst
aebd8f1d4ea16066/00000083--746af6199c--4,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,37.247881202697755,37.4029655456543,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000083--746af6199c/4/rlog.zst
dab4c3d4c55934f5/0000033f--e9d08c67d5--8,dab4c3d4c55934f5,VOLKSWAGEN_ID4_MK1,8.635303375896315,19.031585693359375,1.0,http://data-fallback.comma.life:8080/dab4c3d4c55934f5/0000033f--e9d08c67d5/8/rlog.zst
fc76cf2b65550db6/00000088--be55d52a0d--34,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,12.17330867131551,14.099396705627441,0.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000088--be55d52a0d/34/rlog.zst
059878a793f8f288/000006ef--e7ca067163--30,059878a793f8f288,VOLKSWAGEN_ID4_MK1,30.213833487828573,32.15732955932617,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006ef--e7ca067163/30/rlog.zst
63c4d8470902a8e7/0000034a--a856fbe773--56,63c4d8470902a8e7,VOLKSWAGEN_ID4_MK1,4.982632366418838,7.379446983337402,1.0,http://data-fallback.comma.life:8080/63c4d8470902a8e7/0000034a--a856fbe773/56/rlog.zst
7d96ac8f3155dca8/00000065--39f263064e--182,7d96ac8f3155dca8,VOLKSWAGEN_ID4_MK1,15.886078556378683,15.997476577758789,1.0,http://data-fallback.comma.life:8080/7d96ac8f3155dca8/00000065--39f263064e/182/rlog.zst
81dd9e9fe256c397/0000002f--bff24fca36--6,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,3.541642466363789,13.15155029296875,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/6/rlog.zst
862ee7dd767bf07f/0000017f--5b59b519bf--28,862ee7dd767bf07f,VOLKSWAGEN_ID4_MK1,68.265625,68.265625,0.0,http://data-fallback.comma.life:8080/862ee7dd767bf07f/0000017f--5b59b519bf/28/rlog.zst
aebd8f1d4ea16066/00000083--746af6199c--6,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,37.24751335144043,37.33817672729492,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000083--746af6199c/6/rlog.zst
dab4c3d4c55934f5/0000033f--e9d08c67d5--10,dab4c3d4c55934f5,VOLKSWAGEN_ID4_MK1,4.580946983769792,19.01959228515625,1.0,http://data-fallback.comma.life:8080/dab4c3d4c55934f5/0000033f--e9d08c67d5/10/rlog.zst
fc76cf2b65550db6/00000004--412fe0b49e--5,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,12.119408251829446,23.430280685424805,0.7345575959933222,http://data-fallback.comma.life:8080/fc76cf2b65550db6/00000004--412fe0b49e/5/rlog.zst
059878a793f8f288/00000702--a1330a9fa8--7,059878a793f8f288,VOLKSWAGEN_ID4_MK1,30.077161080042522,34.4489631652832,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/00000702--a1330a9fa8/7/rlog.zst
63c4d8470902a8e7/0000034a--a856fbe773--54,63c4d8470902a8e7,VOLKSWAGEN_ID4_MK1,3.593390082915624,4.951494216918945,1.0,http://data-fallback.comma.life:8080/63c4d8470902a8e7/0000034a--a856fbe773/54/rlog.zst
7d96ac8f3155dca8/00000065--39f263064e--178,7d96ac8f3155dca8,VOLKSWAGEN_ID4_MK1,15.745174218813577,18.635622024536133,1.0,http://data-fallback.comma.life:8080/7d96ac8f3155dca8/00000065--39f263064e/178/rlog.zst
81dd9e9fe256c397/0000002f--bff24fca36--20,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,3.3458756300886896,6.942176818847656,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/20/rlog.zst
862ee7dd767bf07f/0000017f--5b59b519bf--29,862ee7dd767bf07f,VOLKSWAGEN_ID4_MK1,68.265625,68.265625,0.0,http://data-fallback.comma.life:8080/862ee7dd767bf07f/0000017f--5b59b519bf/29/rlog.zst
aebd8f1d4ea16066/00000083--746af6199c--3,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,37.13959869384766,37.35100173950195,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000083--746af6199c/3/rlog.zst
dab4c3d4c55934f5/00000337--ba74a366de--9,dab4c3d4c55934f5,VOLKSWAGEN_ID4_MK1,2.0394859976428683,15.898772239685059,1.0,http://data-fallback.comma.life:8080/dab4c3d4c55934f5/00000337--ba74a366de/9/rlog.zst
fc76cf2b65550db6/0000006c--a22bb80c53--7,fc76cf2b65550db6,VOLKSWAGEN_ID4_MK1,10.433960545364123,22.385679244995117,1.0,http://data-fallback.comma.life:8080/fc76cf2b65550db6/0000006c--a22bb80c53/7/rlog.zst
059878a793f8f288/000006ef--e7ca067163--27,059878a793f8f288,VOLKSWAGEN_ID4_MK1,29.699844131469728,31.29532241821289,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006ef--e7ca067163/27/rlog.zst
63c4d8470902a8e7/0000034a--a856fbe773--55,63c4d8470902a8e7,VOLKSWAGEN_ID4_MK1,3.486144737402598,4.544905185699463,1.0,http://data-fallback.comma.life:8080/63c4d8470902a8e7/0000034a--a856fbe773/55/rlog.zst
7d96ac8f3155dca8/00000065--39f263064e--183,7d96ac8f3155dca8,VOLKSWAGEN_ID4_MK1,13.31201488494873,15.917031288146973,0.9683333333333334,http://data-fallback.comma.life:8080/7d96ac8f3155dca8/00000065--39f263064e/183/rlog.zst
81dd9e9fe256c397/0000002f--bff24fca36--18,81dd9e9fe256c397,VOLKSWAGEN_ID4_MK1,3.247027172760891,7.632741451263428,0.0,http://data-fallback.comma.life:8080/81dd9e9fe256c397/0000002f--bff24fca36/18/rlog.zst
862ee7dd767bf07f/0000017f--5b59b519bf--3,862ee7dd767bf07f,VOLKSWAGEN_ID4_MK1,68.265625,68.265625,0.0,http://data-fallback.comma.life:8080/862ee7dd767bf07f/0000017f--5b59b519bf/3/rlog.zst
aebd8f1d4ea16066/0000010c--c985ca771f--7,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,37.106650726624046,40.197059631347656,0.825,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000010c--c985ca771f/7/rlog.zst
